Mock_1,Mock_2,Mock_3,dCC_MeCP2_1,dCC_MeCP2_2,dCC_MeCP2_3,dCC_scramble_1,dCC_scramble_2,dCC_scramble_3
2033.004108,2087.088133,2180.924959,2009.795092,1900.89736,2154.707555,2215.590344,2343.635298,2247.894485
1.102496805,1.222664401,0,5.220246992,1.500313623,0,0,0,4.128364528
3.307490415,1.222664401,2.413862711,0,6.751411301,7.996852783,0,2.553906972,0
1.102496805,0,7.241588132,9.396444585,4.500940868,4.44269599,0,5.107813944,4.128364528
3691.159303,4077.585777,3851.317955,3614.499017,3439.46898,3802.947768,3848.230863,3365.198087,3751.651265
0,0,1.206931355,1.044049398,0.750156811,0,0,0,0
0,0,3.620794066,2.088098797,0,0.888539198,0.952532392,3.405209296,6.192546792
0,0,0,0,0,0,0,0,0
4.40998722,0,1.206931355,7.308345788,2.250470434,0,3.810129568,0,0
3684.544322,3351.323123,3508.54945,3292.931802,3500.231681,3427.095687,3301.47727,3446.071808,3375.970093
1.102496805,0,8.448519487,3.132148195,0,0.888539198,0.952532392,0,0
138.9145974,132.0477553,113.4515474,92.92039645,145.5304214,129.7267229,134.3070673,122.5875347,158.9420343
0,0,0,0,0,0,0,0,0
20.94743929,25.67595242,15.69010762,11.48454338,9.752038546,8.885391981,25.71837458,10.21562789,14.44927585
5129.917633,5163.311766,4991.868086,4995.776371,5176.832154,4798.11167,4602.636518,4803.899014,4873.534325
0,0,0,0,0,0,0,0,0
684.6505159,579.5429261,652.9498632,575.2712185,666.8894052,653.0763106,633.4340406,728.7147894,700.7898786
2.20499361,1.222664401,0,0,0.750156811,2.665617594,0,0,0
226.011845,150.3877213,183.453566,266.2325966,199.5417118,172.3766044,220.9875149,190.6917206,205.3861353
5.512484025,13.44930841,4.827725421,7.308345788,12.75266579,13.32808797,9.525323919,7.661720916,23.73809604
2.20499361,0,0,0,0,0,0,0,0
2.20499361,12.22664401,2.413862711,0,6.751411301,5.331235188,2.857597176,5.959116268,1.032091132
0,1.222664401,6.034656776,0,0.750156811,5.331235188,0,3.405209296,0
0,0,0,0,0,0,0,0,1.032091132
0,0,0,2.088098797,0,0,0,0,0
6197.13454,5828.4412,6004.483493,6293.529773,5637.428437,5851.919159,5527.54547,5614.338827,5263.664773
110.2496805,144.2743993,147.2456253,123.197829,72.01505388,106.6247038,137.1646644,120.0336277,163.0703989
76.07227954,64.80121325,82.07133216,60.5548651,60.76270171,44.4269599,110.4937575,118.331023,84.63147282
3341.667816,3264.513951,3298.543394,3331.56163,2601.543821,3455.528941,3307.192465,3393.291063,3150.974226
2956.896431,2823.132102,2953.361026,2770.907103,2570.787392,2677.168604,2533.736163,2731.829158,2490.435901
34.17740095,8.558650807,10.8623822,5.220246992,12.75266579,18.65932316,23.8133098,12.76953486,23.73809604
3.307490415,7.335986406,3.620794066,3.132148195,9.752038546,10.66247038,2.857597176,13.62083718,9.288820188
3524.682285,3867.2875,3754.763446,3623.895462,3277.435108,3721.202162,3636.768672,3818.942226,3970.454585
1.102496805,1.222664401,6.034656776,0,4.500940868,1.777078396,0,4.25651162,3.096273396
0,0,1.206931355,0,2.250470434,0.888539198,5.715194352,0,1.032091132
1.102496805,1.222664401,0,0,0,0,2.857597176,0,10.32091132
7.717477634,14.67197281,1.206931355,6.26429639,5.251097679,3.554156792,5.715194352,12.76953486,11.35300245
0,2.445328802,4.827725421,0,0.750156811,2.665617594,0,4.25651162,3.096273396
0,1.222664401,0,0,0,0,0.952532392,0,1.032091132
633.9356628,616.2228581,553.9814921,658.7951704,618.8793693,553.5599204,671.5353363,696.365301,631.6397728
5.512484025,22.00795922,6.034656776,5.220246992,5.251097679,0.888539198,12.3829211,5.107813944,12.38509358
0,0,0,0,0,0,0,0,0
18.74244568,40.34792523,19.31090168,17.74883977,18.00376347,16.88224476,26.67090697,20.43125578,7.224637924
0,0,0,0,0,0,0,0,0
55.12484025,28.12128122,26.55248982,87.70014946,63.01317215,52.42381269,42.86395764,38.30860458,31.99482509
815.8476356,729.9306474,685.5370098,595.1081571,840.1756286,707.2772017,714.3992939,716.7965568,735.8809771
41.89487859,18.33996602,45.8633915,22.96908676,45.75956549,25.76763674,52.38928156,24.6877674,25.8022783
1385.838484,1221.441737,1186.413522,1101.472115,1290.269715,1303.487004,1175.424972,1212.254509,1185.872711
7.717477634,0,13.27624491,16.70479037,14.25297941,3.554156792,3.810129568,11.91823254,17.54554924
829.0775973,725.0399898,837.6103606,686.9845041,859.6797057,760.5895536,791.5544177,858.9640449,854.5714573
35.27989776,20.78529482,28.96635253,29.23338315,42.75893824,39.09572472,31.43356893,20.43125578,29.93064283
1.102496805,0,1.206931355,0,8.251724924,1.777078396,0,0,0
488.4060846,519.6323704,556.3953548,411.3554629,584.372156,552.6713812,591.5226154,555.0491153,497.4679256
655.9855989,656.5707834,667.4330395,559.6104775,647.3853281,569.553626,551.5162549,564.4134408,587.2598541
11.02496805,8.558650807,22.93169575,3.132148195,3.000627245,4.44269599,3.810129568,9.364325564,20.64182264
3.307490415,0,6.034656776,0,6.751411301,0.888539198,2.857597176,6.810418592,9.288820188
5.512484025,0,0,0,0,0,0,0,4.128364528
0,0,0,0,0,0,0,0,0
0,0,0,0,1.500313623,0,0,0,0
0,6.113322005,0,3.132148195,0,0,0,0,0
1429.938356,1277.684299,1379.522539,1389.629749,1312.024263,1457.204285,1256.390225,1404.648835,1190.001075
1405.683426,1327.81354,1261.243266,1312.370094,1411.044962,1315.926552,1279.251002,1286.317812,1247.798179
2927.129017,2769.334868,2864.048106,3027.743255,2970.620973,2938.399128,3040.483395,2950.613855,2717.49595
0,0,0,0,0,0,0,0,0
459.7411677,414.483232,451.3923269,491.7472666,567.1185493,489.5850981,407.6838637,464.8110689,451.0238247
4.40998722,8.558650807,21.7247644,5.220246992,12.00250898,7.108313585,1.905064784,0.851302324,9.288820188
0,0,0,0,0,0,0.952532392,0,0
3.307490415,0,3.620794066,14.61669158,3.750784056,0,8.572791527,5.107813944,11.35300245
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2.20499361,3.667993203,0,1.044049398,3.000627245,7.996852783,8.572791527,1.702604648,8.256729056
0,0,3.620794066,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1819.119728,2038.181557,1719.877181,2127.772674,1803.376974,2045.417234,1888.871733,1866.905997,1855.699855
19.84494249,15.89463721,15.69010762,11.48454338,20.2542339,9.773931179,4.76266196,5.959116268,6.192546792
1.102496805,0,0,0,0,0,0,6.810418592,0
323.0315638,316.6700799,392.2526905,367.5053882,352.5737013,305.6574841,330.52874,352.4391621,226.0279579
2.20499361,0,0,0,0,0,0.952532392,0,2.064182264
7.717477634,7.335986406,6.034656776,13.57264218,3.750784056,11.55100958,0,1.702604648,1.032091132
0,4.890657604,1.206931355,0,3.000627245,0,0,0.851302324,4.128364528
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,2.445328802,0,0,0,0.888539198,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.44269599,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.102496805,6.113322005,1.206931355,0,0,1.777078396,1.905064784,0,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
539.1209376,633.3401597,669.8469022,581.5355149,588.8730968,594.4327235,621.0511195,624.0046035,515.0134749
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2.20499361,1.222664401,0,0,2.250470434,4.44269599,3.810129568,0,1.032091132
0,0,0,0,0,0,0,0,0
1008.784576,1035.596748,978.8213291,1082.679226,917.4417802,1036.925244,1043.022969,847.0458124,1035.187405
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
456.4336772,385.1392863,506.9111692,439.5447967,491.3527114,472.7028534,364.8199061,374.5730226,402.5155415
0,0,0,0,1.500313623,0,0.952532392,0,0
2.20499361,3.667993203,6.034656776,6.26429639,6.751411301,4.44269599,12.3829211,0,9.288820188
124.582139,112.4851249,130.3485864,114.8454338,205.5429663,149.2745853,135.2595997,204.3125578,127.9793004
1.102496805,0,0,2.088098797,0.750156811,0.888539198,1.905064784,0.851302324,0
0,2.445328802,2.413862711,0,0,0,2.857597176,0,0
62.84231788,57.46522685,72.41588132,53.24651932,83.26740605,64.86336146,73.34499418,81.7250231,77.4068349
0,0,0,0,0,0,0,0,0
0,3.667993203,1.206931355,0,0,4.44269599,0,5.107813944,5.16045566
6.61498083,8.558650807,15.69010762,8.352395187,8.251724924,8.885391981,13.33545349,20.43125578,16.51345811
1059.49943,802.0678471,801.4024199,933.3801621,1068.223299,999.6065978,1007.779271,910.0421844,834.9617258
1.102496805,1.222664401,0,1.044049398,3.000627245,0.888539198,0,0,0
0,0,0,0,1.500313623,1.777078396,1.905064784,0,0
11.02496805,1.222664401,4.827725421,0,6.00125449,7.108313585,2.857597176,0.851302324,0
278.9316916,294.6621206,354.8378185,238.0432628,306.8141358,293.2179354,313.3831569,251.9854879,248.7339628
603.0657523,624.7815089,619.1557853,551.2580823,441.092205,540.2318324,575.3295647,581.4394873,548.0403911
0,0,0,7.308345788,2.250470434,2.665617594,0,0,0
0,1.222664401,0,0,0.750156811,0,0,0,0
48.50985942,22.00795922,41.03566608,53.24651932,42.00878143,41.76134231,47.6266196,39.1599069,77.4068349
7.717477634,9.781315208,10.8623822,7.308345788,6.00125449,6.219774387,28.57597176,25.53906972,3.096273396
7.717477634,11.00397961,10.8623822,5.220246992,3.750784056,11.55100958,3.810129568,11.06693021,6.192546792
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.888539198,0,0,0
2060.566528,2236.253189,2308.859683,2172.666798,2005.919313,2127.16284,1976.504713,1906.065903,2106.498
0,0,0,0,0,0,0,0,0
0,0,2.413862711,0,0,0,0,0,0
1450.885795,1430.517349,1453.145352,1400.070243,1404.293551,1442.099118,1404.032746,1514.466834,1405.708122
0,0,0,0,0,0,0,0,0
14.33245846,9.781315208,7.241588132,4.176197593,16.50344985,5.331235188,6.667726743,16.17474416,8.256729056
5.512484025,4.890657604,6.034656776,0,10.50219536,11.55100958,1.905064784,0.851302324,4.128364528
0,0,0,0,0,0,2.857597176,0,0
0,0,0,0,0,0,0.952532392,0,0
414.5387986,410.8152387,346.389299,383.1661292,481.6006728,414.0592663,401.9686694,359.2495807,367.424443
4.40998722,11.00397961,6.034656776,9.396444585,9.752038546,6.219774387,0.952532392,8.51302324,12.38509358
63.94481469,45.23858284,49.48418557,67.86321089,80.2667788,58.64358707,46.6740872,57.03725571,66.05383245
4.40998722,2.445328802,13.27624491,12.52859278,14.25297941,4.44269599,12.3829211,6.810418592,13.41718472
778.3627443,584.4335837,677.0884903,566.9188233,699.8963049,573.996322,684.8707898,446.0824178,421.0931818
15278.40072,14157.2311,15262.85392,14649.05711,14221.47283,14667.11654,15597.71792,13293.93709,12198.28509
0,1.222664401,1.206931355,0,3.000627245,1.777078396,2.857597176,0,2.064182264
4.40998722,9.781315208,3.620794066,0,0,0,2.857597176,0,1.032091132
520.3784919,410.8152387,457.4269837,543.9497365,577.6207447,488.6965589,485.7915199,493.7553479,444.8312779
6.61498083,4.890657604,6.034656776,3.132148195,2.250470434,0,5.715194352,4.25651162,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2.20499361,0,3.620794066,1.044049398,0,0,0,0,0
0,6.113322005,1.206931355,5.220246992,1.500313623,1.777078396,6.667726743,11.06693021,7.224637924
1.102496805,1.222664401,9.655450842,4.176197593,9.752038546,0,5.715194352,6.810418592,10.32091132
28.66491693,33.01193883,27.75942117,18.79288917,27.75580202,17.77078396,18.09811545,33.20079064,30.96273396
102.5322029,112.4851249,62.76043048,85.61205066,94.51975822,104.8476254,76.20259135,67.2528836,117.658389
477.3811165,470.7257944,444.1507387,486.5270196,483.1009865,546.4516068,422.924382,423.9485574,557.3292113
16.53745207,0,2.413862711,11.48454338,11.25235217,1.777078396,5.715194352,0.851302324,1.032091132
0,2.445328802,4.827725421,0,0,1.777078396,0,3.405209296,2.064182264
0,0,0,0,0,0,0,0,0
41.89487859,28.12128122,62.76043048,13.57264218,72.01505388,71.08313585,46.6740872,80.87372078,27.86646056
22.0499361,12.22664401,7.241588132,16.70479037,15.75329304,9.773931179,9.525323919,17.02604648,12.38509358
27.56242012,46.46124724,16.89703897,28.18933376,52.51097679,17.77078396,40.00636046,63.8476743,22.7060049
126.7871326,129.6024265,125.520861,125.2859278,138.7790101,116.3986349,150.5001179,122.5875347,164.10249
9.922471244,1.222664401,3.620794066,6.26429639,3.750784056,0.888539198,1.905064784,1.702604648,1.032091132
728.7503881,853.4197519,833.9895665,844.6359633,738.1543023,781.9144943,851.5639584,761.0642777,884.5021001
2070.489,1543.002474,1746.429671,1643.333753,2324.735958,2055.191165,2074.61555,1989.493531,1690.565274
1.102496805,6.113322005,3.620794066,4.176197593,3.750784056,3.554156792,4.76266196,5.959116268,2.064182264
7.717477634,3.667993203,1.206931355,5.220246992,3.750784056,7.108313585,2.857597176,0,7.224637924
680.2405286,607.6642073,681.9162157,680.7202077,739.6546159,651.2992322,574.3770323,669.1236267,630.6076816
66.1498083,66.02387766,100.1753025,56.37866751,85.51787648,55.08943028,77.15512375,68.95548824,75.34265263
340.6715127,243.3102158,317.4229464,194.1931881,303.8135086,297.6606314,254.3261486,248.5802786,273.50415
0,1.222664401,0,0,0,0,0,0,0
22.0499361,23.23062362,19.31090168,14.61669158,24.75517477,13.32808797,20.95571262,9.364325564,16.51345811
3.307490415,0,1.206931355,0,0,0,2.857597176,0,0
4.40998722,0,1.206931355,0,9.001881735,0,1.905064784,6.810418592,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1476.243222,1807.097985,1583.493938,1454.360812,1590.33244,1648.240212,1591.681627,1680.470788,1721.528008
3.307490415,3.667993203,4.827725421,2.088098797,12.75266579,2.665617594,10.47785631,3.405209296,3.096273396
1294.331249,1011.14346,1234.690776,1047.181547,1461.305468,1315.038013,1238.29211,1368.894137,1310.755738
138.9145974,140.6064061,131.5555177,80.39180367,145.5304214,152.8287421,132.4020025,114.0745114,168.2308545
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
335.1590287,330.1193883,348.8031617,383.1661292,312.8153903,358.969836,310.5255598,341.3722319,401.4834503
9.922471244,2.445328802,25.34555846,12.52859278,15.00313623,7.996852783,13.33545349,22.13386042,16.51345811
0,0,0,0,0,0,0,0,0
561.1708737,405.9245811,526.2220709,481.3067726,744.1555568,477.1455494,599.1428745,561.8595338,502.6283813
0,0,0,0,0,0,0,0,0
0,0,1.206931355,0,3.000627245,6.219774387,0.952532392,0,0
34.17740095,35.45726763,27.75942117,57.42271691,44.25925186,31.09887193,40.00636046,47.67293014,21.67391377
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7.717477634,9.781315208,4.827725421,6.26429639,3.750784056,4.44269599,7.620259135,1.702604648,11.35300245
1.102496805,0,0,0,0,0,0,0.851302324,0
2.20499361,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.096273396
0,2.445328802,8.448519487,2.088098797,1.500313623,2.665617594,1.905064784,2.553906972,6.192546792
246.9592843,125.9344333,149.6594881,176.4443483,187.5392028,156.3828989,166.6931686,179.6247904,146.5569407
4.40998722,4.890657604,1.206931355,0,2.250470434,3.554156792,0.952532392,6.810418592,0
1755.174913,1413.400048,1634.185055,1728.945804,1722.360039,1790.406484,1869.821085,1826.894787,1650.31372
1827.939703,1720.288812,1567.803831,1775.928027,1732.112077,1731.762897,1565.963252,1737.508043,1964.069424
174.1944952,168.7276873,161.7288016,169.1360025,182.2881051,231.0201915,146.6899884,241.76986,202.2898619
0,0,0,0,0,0,0,0,0
2.20499361,0,0,0,0,0,0.952532392,0,1.032091132
0,0,0,0,1.500313623,0,0,0,0
22.0499361,14.67197281,15.69010762,18.79288917,15.00313623,16.88224476,17.14558305,21.2825581,9.288820188
0,0,0,0,0,0,0,0,0
3.307490415,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,2.413862711,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6036.170007,5369.942049,5682.232821,5694.245419,5923.988339,5464.516068,6013.33699,5896.971198,5590.837662
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
227.1143418,231.0835718,205.1783304,209.8539291,267.8059816,255.0107498,323.8610133,315.8331622,272.4720588
0,0,0,0,0.750156811,0,0,0,0
1.102496805,1.222664401,0,1.044049398,0,3.554156792,0,0,2.064182264
0,0,0,0,0,0,0,0,0
11.02496805,11.00397961,6.034656776,2.088098797,6.00125449,5.331235188,12.3829211,15.32344183,5.16045566
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1.044049398,4.500940868,0,0,3.405209296,7.224637924
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
12.12746485,17.11730161,13.27624491,26.10123496,11.25235217,22.21347995,11.4303887,22.98516275,16.51345811
0,0,0,0,0,0,0,0,0
0,0,0,3.132148195,0,0,0,0,0
164.2720239,136.9384129,164.1426643,154.519311,226.547357,247.0138971,149.5475855,229.8516275,159.9741255
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
352.7989776,289.771463,450.1853955,320.5231653,420.0878143,358.0812968,404.8262666,292.8479995,365.3602607
15.43495527,6.113322005,9.655450842,2.088098797,12.00250898,7.108313585,8.572791527,13.62083718,3.096273396
7811.189863,8447.388347,8134.717335,7864.824118,7541.326424,7849.355276,8382.285049,8176.758822,8321.750797
18.74244568,22.00795922,21.7247644,10.44049398,11.25235217,14.21662717,5.715194352,12.76953486,25.8022783
9.922471244,6.113322005,9.655450842,9.396444585,13.5028226,15.99370557,9.525323919,5.107813944,12.38509358
2446.44041,2567.595242,2425.932024,2391.917172,2254.221218,2206.242829,2574.695055,2491.761902,2437.799254
1339.533618,1192.097791,1281.761099,1196.480611,1363.034926,1413.665864,1248.769966,1347.611579,1267.40791
22.0499361,22.00795922,22.93169575,24.01313616,36.00752694,21.32494075,50.48421677,28.09297669,29.93064283
52.91984664,40.34792523,28.96635253,38.62982774,55.51160403,55.08943028,45.72155481,44.26772085,43.34782754
106.9421901,107.5944673,76.03667538,92.92039645,86.26803329,108.4017822,102.8734983,94.49455796,110.4337511
1765.097385,1654.264935,1507.457263,1546.237159,1619.588556,1605.590331,1488.808129,1620.028323,1570.842703
8.819974439,14.67197281,7.241588132,2.088098797,2.250470434,3.554156792,3.810129568,6.810418592,7.224637924
446.511206,443.8271776,444.1507387,472.9543775,444.0928323,474.4799318,514.3674916,438.4206969,493.3395611
0,0,1.206931355,0,2.250470434,0,0,0,0
2399.033047,2191.014607,2446.449857,2305.261072,2092.187347,2141.379467,2166.058659,2333.41967,2348.007325
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
178.6044824,201.7396262,142.4178999,168.0919531,195.0407709,174.1536828,186.6963488,175.3682787,124.883027
34.17740095,47.68391164,31.38021524,25.05718556,48.76019273,63.08628306,55.24687873,37.45730226,33.02691622
125.6846358,95.36782328,108.623822,82.47990247,129.0269715,100.4049294,120.9716138,74.06330219,106.3053866
99.22471244,112.4851249,123.1069982,133.638323,87.76834692,127.0611053,102.8734983,114.0745114,140.3643939
146.6320751,121.0437757,136.3832431,110.6692362,136.5285396,136.8350365,168.5982334,120.0336277,102.1770221
0,2.445328802,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1651.540214,1565.010433,1625.736536,1591.131283,1693.103923,1603.813253,1631.687987,1440.403532,1316.948284
0,0,2.413862711,0,0,0,2.857597176,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.702604648,0
0,0,0,0,0,0,0,0.851302324,0
2.20499361,0,0,0,0.750156811,0,0,0,3.096273396
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4.40998722,9.781315208,7.241588132,11.48454338,14.25297941,13.32808797,16.19305066,18.72865113,1.032091132
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.702604648,0
0,0,0,0,0,0,0,0,0
629.5256756,622.3361801,610.7072658,588.8438607,456.8454981,559.7796948,570.5669028,570.3725571,577.9710339
685.7530127,595.4375633,605.8795404,709.9535909,506.3558476,632.639909,529.6080099,571.2238594,574.8747605
