,logFC,logCPM,PValue,FDR
6586,0.072959419,8.245456342,0.401480889,0.982857782
47043,0.062594784,8.648463991,0.401949086,0.982857782
14608,-0.090186322,7.316917916,0.40195865,0.982857782
50491,-0.07033975,8.054833356,0.401994952,0.982857782
1937,0.07034081,9.48178814,0.402076206,0.982857782
28017,0.060372111,8.394890675,0.402229438,0.982857782
12623,-0.06411443,8.728954077,0.403038563,0.982857782
23509,0.073795328,8.920772002,0.403639088,0.982857782
52220,-0.073359486,8.067790421,0.4052851,0.982857782
8527,0.074209197,9.764097566,0.405289679,0.982857782
369,-0.062778835,8.182484745,0.406332171,0.982857782
19918,-0.069007871,7.564255561,0.406488898,0.982857782
11557,0.067427126,7.850668414,0.40651601,0.982857782
10203,0.06465719,8.626615676,0.406557169,0.982857782
30805,-0.08547214,7.201557988,0.406756379,0.982857782
51795,0.070838463,8.341337343,0.40829257,0.982857782
53034,-0.1423411,7.149390132,0.408977386,0.982857782
54065,-0.080118021,7.962758345,0.409042988,0.982857782
51698,0.066162915,9.258731664,0.409149974,0.982857782
9076,0.077768243,7.285807949,0.409325625,0.982857782
23208,0.064083365,8.088618115,0.409657771,0.982857782
47293,-0.107581716,8.199333605,0.409840122,0.982857782
10164,0.064710838,9.408151931,0.410243399,0.982857782
13629,0.070110617,7.7429177,0.410578998,0.982857782
10069,0.080730095,7.694244091,0.410708913,0.982857782
26030,-0.097056111,7.744398214,0.411319475,0.982857782
24297,-0.07382611,8.105649833,0.411369145,0.982857782
14535,0.07607223,8.18929189,0.412504508,0.982857782
36159,0.071977817,7.611514226,0.412512392,0.982857782
52569,0.072025041,12.78246094,0.412561606,0.982857782
50315,-0.08411946,7.113002806,0.412794251,0.982857782
51315,-0.096327142,7.465809658,0.412846727,0.982857782
54081,0.102617874,7.690320164,0.412915642,0.982857782
43628,0.087845324,7.332765893,0.41396915,0.982857782
17721,0.06613417,8.730263487,0.414015351,0.982857782
7334,0.069724979,7.836045852,0.414065652,0.982857782
36925,0.09656457,7.17403962,0.41408114,0.982857782
50492,0.069753758,8.374657882,0.414487818,0.982857782
23258,-0.067158083,7.862435821,0.414718185,0.982857782
15544,0.079309113,7.201337531,0.415418267,0.982857782
48559,-0.069108345,9.84825726,0.415975849,0.982857782
10170,-0.066119363,8.99259614,0.416178853,0.982857782
17064,-0.065671646,9.451196519,0.416463263,0.982857782
20030,-0.058205149,8.33575215,0.417025627,0.982857782
33492,0.064064707,8.398052148,0.417426238,0.982857782
32127,0.064326432,7.593220346,0.417986537,0.982857782
53123,-0.087990936,7.338996459,0.418327283,0.982857782
1727,0.083801296,7.786547231,0.4187172,0.982857782
27046,0.062657487,9.903451871,0.419609605,0.982857782
49808,-0.125429821,7.943144552,0.419755905,0.982857782
21609,-0.071365586,7.729967108,0.42024802,0.982857782
10580,-0.077512096,7.405747817,0.420326505,0.982857782
1768,0.069630119,7.884302892,0.421331625,0.982857782
14056,0.070531391,7.410921318,0.421387926,0.982857782
50304,-0.077622326,7.421200113,0.421397322,0.982857782
11420,0.07810532,8.186871858,0.423254926,0.982857782
57205,-0.07617166,7.509752861,0.423789564,0.982857782
57507,0.067522514,8.218533214,0.424439319,0.982857782
17749,-0.066478831,7.739384136,0.426198647,0.982857782
29682,-0.066511925,7.995890748,0.426388999,0.982857782
47997,-0.07693242,7.518280097,0.426396679,0.982857782
23662,0.066883565,8.64642449,0.426417573,0.982857782
40107,0.073111477,7.395067368,0.426612923,0.982857782
17096,-0.068853662,7.399862129,0.426614803,0.982857782
8571,0.065827723,8.566369703,0.426711242,0.982857782
26078,0.073116364,8.177921188,0.426958175,0.982857782
49654,-0.09238704,7.768116163,0.427343873,0.982857782
41150,-0.075342663,7.264489954,0.427391668,0.982857782
49805,0.066574689,9.465148934,0.428569518,0.982857782
21319,0.075921014,7.150331357,0.428652607,0.982857782
22558,-0.073161586,9.751573889,0.428718673,0.982857782
10231,-0.070331565,7.76173394,0.429072898,0.982857782
49573,-0.061870645,9.798588813,0.429515291,0.982857782
38932,0.062977246,7.335154086,0.429564001,0.982857782
35907,0.062399961,8.785426997,0.42978726,0.982857782
36386,0.076714103,7.447906228,0.430145684,0.982857782
16991,-0.059357149,8.371254049,0.430653971,0.982857782
17405,-0.062886728,8.88687365,0.43154755,0.982857782
44616,0.06924068,7.78193242,0.432120221,0.982857782
30371,0.064900735,7.74238295,0.432653084,0.982857782
40897,-0.068343712,7.457750216,0.432723483,0.982857782
34535,-0.066014073,7.83831322,0.433371193,0.982857782
23296,-0.068918977,7.566166682,0.433442007,0.982857782
45633,-0.105922716,7.82843293,0.433795867,0.982857782
23147,0.068544134,7.297813851,0.433814801,0.982857782
13910,0.078870461,7.403172041,0.4342875,0.982857782
25601,-0.070131958,7.207809334,0.434501647,0.982857782
49730,-0.072202119,8.432207983,0.434511654,0.982857782
26871,0.06085588,8.136328199,0.434910411,0.982857782
51566,0.063009313,7.970502082,0.435112804,0.982857782
14275,0.083571389,7.180379685,0.4356619,0.982857782
23598,-0.062640282,7.742637226,0.436019591,0.982857782
33610,-0.069816593,8.40004146,0.436517584,0.982857782
35499,0.074784797,7.205864521,0.43670134,0.982857782
1704,0.062482745,8.591932356,0.436964233,0.982857782
55934,-0.093945446,7.167862366,0.437337906,0.982857782
4311,0.068714404,7.752336395,0.437731795,0.982857782
51106,-0.068130258,7.457264869,0.437895358,0.982857782
5499,-0.059053085,9.25153455,0.438658696,0.982857782
31936,-0.060668755,8.604659722,0.439410514,0.982857782
28118,0.079567865,7.178534575,0.439453669,0.982857782
5158,0.073373802,7.813805306,0.439538039,0.982857782
29674,0.0834106,7.893453019,0.439822665,0.982857782
49150,0.066883348,8.175249072,0.439827139,0.982857782
1360,-0.067598477,9.151534996,0.44033207,0.982857782
13914,0.077502829,7.662357682,0.440932443,0.982857782
8366,0.061656651,7.424669902,0.440960288,0.982857782
4768,0.062910801,7.474782093,0.44123374,0.982857782
48440,-0.066365086,8.087171892,0.441835769,0.982857782
38647,-0.088042837,7.606543201,0.442019747,0.982857782
13335,0.063567898,8.556129812,0.442107863,0.982857782
43876,0.07076102,7.200668347,0.442453118,0.982857782
51126,-0.066528987,7.375431219,0.442600568,0.982857782
15940,-0.068445461,7.455288691,0.442724135,0.982857782
6396,-0.062312131,7.454222329,0.443093213,0.982857782
4847,-0.066715709,8.199575913,0.443399182,0.982857782
29741,0.068326482,7.687310483,0.443417418,0.982857782
28049,0.071235757,7.215692599,0.443744221,0.982857782
49112,0.06611859,7.373291751,0.443765047,0.982857782
33667,-0.078327319,7.181721141,0.44395084,0.982857782
30622,0.065511833,8.124116374,0.444101929,0.982857782
45595,-0.091215464,7.815779967,0.444148389,0.982857782
19969,0.076524483,8.602465553,0.444273664,0.982857782
7923,0.072047658,8.782562425,0.444318962,0.982857782
44358,-0.089639593,7.696530179,0.444763866,0.982857782
37495,0.056503317,8.67425026,0.445344391,0.982857782
2003,-0.072964011,7.656777578,0.445685695,0.982857782
18687,-0.089400474,8.48127177,0.445718682,0.982857782
9988,0.084274087,10.57229597,0.445746094,0.982857782
40246,0.076203231,7.209956259,0.446783629,0.982857782
18898,-0.099290222,9.142740151,0.446784355,0.982857782
48957,-0.113520598,7.114260996,0.446937563,0.982857782
40491,0.073165059,10.33424597,0.446958616,0.982857782
48851,-0.08818098,7.892838727,0.446963487,0.982857782
30735,-0.086665402,8.256061454,0.447360155,0.982857782
9282,-0.062261281,7.613945046,0.447840422,0.982857782
13612,0.059859213,8.628483096,0.448409636,0.982857782
27835,0.063674556,10.21754966,0.449614296,0.982857782
10475,-0.064859121,7.587427155,0.449762665,0.982857782
11326,0.064688264,7.986839523,0.450564877,0.982857782
49409,-0.05686963,8.399927607,0.450715147,0.982857782
55916,-0.075286776,8.7154648,0.450927323,0.982857782
22755,0.067171692,7.735128656,0.451408586,0.982857782
52330,-0.069947217,7.189740285,0.451964579,0.982857782
20913,-0.087964645,7.607946599,0.452125949,0.982857782
8213,0.064701067,8.319065274,0.452128708,0.982857782
54284,-0.110465988,7.337745375,0.452295109,0.982857782
3263,0.061087795,7.992587822,0.453376908,0.982857782
32925,0.06166153,7.891627237,0.453608923,0.982857782
44796,0.110346233,12.17345059,0.454305952,0.982857782
4378,0.057173579,7.820132785,0.456579295,0.982857782
53338,0.085628104,9.261306633,0.456671264,0.982857782
44225,-0.064665888,8.067566361,0.45680215,0.982857782
5051,-0.065076098,7.438042252,0.457105692,0.982857782
36128,0.057859142,8.422734949,0.457550585,0.982857782
4107,-0.062550399,7.720552395,0.457588019,0.982857782
16918,-0.094977271,7.114651978,0.457648072,0.982857782
3076,0.076107551,7.820639645,0.458442115,0.982857782
11459,0.073340044,7.323815248,0.458559955,0.982857782
17608,-0.068867108,7.680052218,0.459398709,0.982857782
10889,0.077299803,9.789727198,0.459447757,0.982857782
55038,-0.103728767,8.556607371,0.459580608,0.982857782
39065,-0.100621741,7.667610136,0.459647207,0.982857782
4528,0.062640238,8.863570959,0.460369606,0.982857782
10146,-0.074959557,7.816153005,0.460651835,0.982857782
41869,-0.059763519,8.366400918,0.460839712,0.982857782
4428,0.055956176,8.092448566,0.461496509,0.982857782
6122,0.060803077,7.897365434,0.461658398,0.982857782
29497,0.068929868,8.330618591,0.461858904,0.982857782
589,-0.061964364,8.821789062,0.461909268,0.982857782
55868,-0.068811611,7.404858502,0.462025988,0.982857782
48131,-0.081384794,7.605479819,0.46222718,0.982857782
21064,0.073212468,7.453901355,0.462369659,0.982857782
926,-0.062246663,7.891845552,0.462823927,0.982857782
43787,-0.075033067,7.089923303,0.462930647,0.982857782
20677,0.053829426,8.035228458,0.464265656,0.982857782
20537,-0.065281519,7.910337107,0.46461804,0.982857782
53328,0.060735766,8.027037731,0.465073803,0.982857782
5658,0.073630866,9.351489085,0.465484934,0.982857782
15589,0.070214498,8.539595558,0.465750768,0.982857782
43311,-0.066884593,7.469169251,0.465798543,0.982857782
41512,-0.067967985,7.625600637,0.466347702,0.982857782
610,-0.055886897,9.310110199,0.466622547,0.982857782
49811,0.099423926,7.45114116,0.467444274,0.982857782
21264,-0.072563527,10.93493026,0.46800326,0.982857782
10002,0.058615682,9.371880512,0.468609016,0.982857782
37659,0.05578919,9.054283143,0.470197786,0.982857782
41285,-0.069706931,7.461101827,0.470218055,0.982857782
41185,0.065226108,7.719346596,0.471329602,0.982857782
6013,-0.075955372,7.232334991,0.471513423,0.982857782
31326,-0.064305446,8.485658789,0.472377062,0.982857782
9874,-0.051590963,8.173637425,0.472421386,0.982857782
23250,0.061943818,7.599614766,0.47262953,0.982857782
10206,-0.07265482,7.25509396,0.47286248,0.982857782
18650,0.079546343,7.207749802,0.472945046,0.982857782
33279,0.066679593,9.148589837,0.473714218,0.982857782
56714,0.053211987,8.139714673,0.47414986,0.982857782
39948,0.061626733,7.675368735,0.47423396,0.982857782
33998,0.056014652,8.500847464,0.474833074,0.982857782
5493,-0.062774494,7.414562971,0.475186447,0.982857782
29506,-0.060287614,7.641146172,0.475754545,0.982857782
5810,-0.081070053,7.96910047,0.475882231,0.982857782
18268,0.077826682,8.550870943,0.476558298,0.982857782
43886,0.073487178,10.77879951,0.476581839,0.982857782
4074,-0.056343433,9.164010554,0.476649713,0.982857782
51650,0.061114206,7.805862404,0.476852659,0.982857782
45941,0.058874756,7.484505778,0.477040854,0.982857782
1070,0.056864642,9.266081304,0.47709058,0.982857782
6541,-0.062773116,8.143629658,0.477370225,0.982857782
32972,0.063185619,7.264701506,0.477685096,0.982857782
951,0.06341446,8.116172417,0.478018264,0.982857782
50490,0.064881734,9.270529866,0.478080372,0.982857782
29016,0.061711337,7.209686198,0.479543894,0.982857782
44954,-0.067447456,8.378272442,0.480093733,0.982857782
52309,-0.065443543,7.304704157,0.48130339,0.982857782
341,0.056405867,8.193167562,0.481548175,0.982857782
10577,0.06974457,7.329836032,0.48181001,0.982857782
29588,0.073285588,8.240250276,0.481970057,0.982857782
25264,-0.060895787,10.64323221,0.482994246,0.982857782
48846,-0.07980836,7.944805504,0.483197357,0.982857782
25752,-0.061931279,7.921030961,0.483399576,0.982857782
4333,-0.056233073,9.152444166,0.483411078,0.982857782
48106,0.061434999,8.070617251,0.483480797,0.982857782
6354,0.055719025,8.383396797,0.483526038,0.982857782
30915,0.056637127,8.63351841,0.483847418,0.982857782
12583,-0.071601148,7.422357633,0.484540339,0.982857782
34352,-0.059957758,9.66336081,0.48508388,0.982857782
815,0.060321216,7.913938723,0.485216214,0.982857782
6232,-0.067504274,7.819109257,0.485544307,0.982857782
50418,0.065965097,9.223837404,0.485791284,0.982857782
54390,-0.089007052,7.83173161,0.486210865,0.982857782
9621,0.062178926,7.199714559,0.48758594,0.982857782
19654,0.093940211,7.351500224,0.489246373,0.982857782
28452,-0.073559049,7.633891822,0.490701602,0.982857782
19717,0.064592249,7.493535279,0.490847216,0.982857782
7934,0.058759916,8.989126143,0.491185903,0.982857782
4123,-0.062203622,7.413922222,0.491599048,0.982857782
43277,-0.178949645,7.06564657,0.491794883,0.982857782
33885,0.070419963,8.138342011,0.49179646,0.982857782
41268,-0.071949877,7.478537976,0.491860966,0.982857782
56470,0.05379926,7.774640951,0.491880851,0.982857782
27805,0.103760054,7.083818742,0.492244796,0.982857782
30755,0.075972122,7.734626501,0.492442759,0.982857782
3786,-0.071377127,7.162265985,0.493429232,0.982857782
21770,0.056615566,9.017835011,0.493652355,0.982857782
55018,0.059477121,9.514387239,0.493847995,0.982857782
1147,0.061458032,7.192965804,0.494270219,0.982857782
34553,-0.075102091,7.456687225,0.494341201,0.982857782
44795,-0.091474226,7.392858135,0.494820186,0.982857782
53320,-0.075356957,7.982845053,0.494835034,0.982857782
38527,0.055075731,7.891085722,0.495153945,0.982857782
43186,0.063881071,7.271005809,0.495190202,0.982857782
52497,-0.084037392,8.914767879,0.495518094,0.982857782
56419,-0.065615142,7.657469614,0.495742845,0.982857782
4783,-0.05745249,7.894969463,0.496387038,0.982857782
14964,-0.081121789,7.303113648,0.496515624,0.982857782
38726,-0.053386337,7.557728337,0.497088425,0.982857782
45220,0.072733855,7.122069266,0.497177842,0.982857782
56032,-0.071224078,7.457111105,0.497261302,0.982857782
918,-0.065512979,7.145948291,0.497585486,0.982857782
46219,0.055203783,7.409341778,0.498069927,0.982857782
47978,-0.099312942,9.689268649,0.498220512,0.982857782
8463,-0.075455958,7.630170162,0.498451884,0.982857782
23175,0.059077356,9.796870038,0.499413628,0.982857782
30171,-0.064490287,7.312527568,0.500039153,0.982857782
19951,0.071082579,7.134542271,0.500053964,0.982857782
30149,-0.061526869,7.751742779,0.501326085,0.982857782
34895,-0.063215724,8.980404836,0.501564808,0.982857782
48439,0.056554878,7.701463697,0.501641164,0.982857782
1749,-0.051745494,8.42350562,0.501777484,0.982857782
3448,0.078763868,8.89520689,0.501997735,0.982857782
21764,0.053528501,9.235822664,0.502177717,0.982857782
11676,0.049249428,8.178190646,0.50228379,0.982857782
5590,-0.052084457,8.058938492,0.502355145,0.982857782
9647,0.062091633,7.190295071,0.502732724,0.982857782
34594,-0.062055449,9.79790712,0.503000156,0.982857782
18085,0.04967844,8.547953012,0.503998028,0.982857782
19893,-0.05422036,8.285771024,0.504069327,0.982857782
23969,-0.070519004,7.19626666,0.504425948,0.982857782
30705,-0.060902876,7.291144328,0.504761784,0.982857782
10148,-0.059306364,7.853909192,0.505463959,0.982857782
45588,-0.095211518,7.542894822,0.505873705,0.982857782
44775,-0.090838472,7.341477574,0.506210341,0.982857782
39329,0.05531232,7.692506383,0.506404182,0.982857782
1296,-0.056498469,8.163495946,0.506775563,0.982857782
13614,0.062047194,8.214081962,0.50682343,0.982857782
20963,-0.0832243,7.213530252,0.506965538,0.982857782
28304,0.058859295,7.650995796,0.507006832,0.982857782
100,-0.077574033,7.585196199,0.507388137,0.982857782
34108,-0.071891139,7.236026016,0.507575357,0.982857782
56532,0.056503817,7.320641301,0.508465837,0.982857782
50482,-0.059612232,8.018182011,0.509416857,0.982857782
10826,-0.064349022,7.246310268,0.509999528,0.982857782
11566,0.064669543,7.531100339,0.510169765,0.982857782
10212,0.058239404,8.213967613,0.510485618,0.982857782
20680,-0.05499649,7.368902142,0.511436129,0.982857782
2912,0.05103415,7.805666497,0.511587111,0.982857782
46316,-0.053130006,7.636261499,0.511591178,0.982857782
6323,0.054354809,9.512933965,0.512671366,0.982857782
41240,-0.053215689,8.672371245,0.512765598,0.982857782
49834,-0.060991164,10.19356182,0.512868102,0.982857782
47362,-0.079793175,7.627717732,0.513086306,0.982857782
48339,-0.064347439,7.180068005,0.513172854,0.982857782
28415,-0.057489346,7.530538122,0.51409518,0.982857782
35939,-0.061037708,7.989526309,0.514210691,0.982857782
26954,0.067196386,7.192698049,0.514555487,0.982857782
44041,0.057072615,8.451672665,0.515372354,0.982857782
2013,-0.058483382,8.135024282,0.51543879,0.982857782
30369,0.056403891,9.952717619,0.515622054,0.982857782
1572,0.055975717,7.441275459,0.51736501,0.982857782
56618,-0.077632162,8.633990608,0.517479796,0.982857782
23536,0.068826627,7.174127765,0.51793512,0.982857782
26857,-0.109761767,7.926578843,0.518019175,0.982857782
30475,0.054248113,10.25389822,0.518387889,0.982857782
91,-0.075629517,7.155028437,0.518645647,0.982857782
3429,-0.05342747,8.112356769,0.518949713,0.982857782
39933,0.061623556,7.240458296,0.519069458,0.982857782
18646,-0.052378761,8.147837058,0.5196024,0.982857782
53059,-0.057936796,7.995900566,0.519888579,0.982857782
7038,-0.049072975,8.679504717,0.519934659,0.982857782
399,-0.052429083,7.842406923,0.519960518,0.982857782
16060,0.049299388,7.906003868,0.520557669,0.982857782
39662,-0.059103327,7.726911308,0.520679157,0.982857782
43645,0.072397675,7.25347554,0.520831256,0.982857782
51674,0.054129622,8.072904299,0.52138985,0.982857782
4365,0.054832365,7.512289887,0.521657922,0.982857782
11328,-0.125524581,7.972495342,0.522205251,0.982857782
35055,-0.060348354,8.254936072,0.522725025,0.982857782
41194,-0.069399753,7.177799184,0.522913785,0.982857782
50768,-0.06280555,8.342383549,0.523034168,0.982857782
49137,0.066304461,7.161499452,0.523210328,0.982857782
40869,0.063197413,7.664396549,0.524269655,0.982857782
41943,-0.049949086,7.924747656,0.52448457,0.982857782
34530,0.049901517,9.582281451,0.524576049,0.982857782
42228,-0.052501561,11.41362864,0.525031437,0.982857782
22554,-0.049342553,7.83490076,0.526664731,0.982857782
52470,-0.076940542,7.554455931,0.526851542,0.982857782
36209,0.051954544,7.598895592,0.527064453,0.982857782
36433,0.047638651,8.920734467,0.527081698,0.982857782
18664,-0.068417581,7.397581112,0.527398826,0.982857782
19591,0.063918987,7.396604517,0.528058446,0.982857782
39596,0.0551755,10.03237039,0.528169278,0.982857782
53333,-0.080228501,8.365867526,0.528480201,0.982857782
36464,0.071950289,9.936563594,0.528715513,0.982857782
25550,-0.05289446,7.672411598,0.528746966,0.982857782
17556,-0.072675999,7.329099514,0.529180885,0.982857782
56715,-0.05447532,7.70607907,0.529429597,0.982857782
22614,-0.072497044,7.15860375,0.530268483,0.982857782
19144,-0.04766217,8.403027478,0.530336642,0.982857782
1055,-0.048298364,8.870524133,0.530396854,0.982857782
47186,-0.070179938,9.027235218,0.530847254,0.982857782
56763,-0.049679087,10.01976661,0.531135113,0.982857782
22383,0.060808,7.947231041,0.531188611,0.982857782
23581,-0.057770748,8.228382924,0.531325381,0.982857782
9332,0.055014821,7.84752138,0.531411735,0.982857782
37733,-0.08323176,7.225118463,0.531809358,0.982857782
56652,0.052261606,11.78195368,0.532028788,0.982857782
10464,-0.057634729,7.283177728,0.532153718,0.982857782
12586,-0.052132386,7.629009382,0.532542977,0.982857782
17868,0.05683655,8.681411332,0.53304129,0.982857782
12202,-0.047339775,8.241084294,0.533310573,0.982857782
22143,0.054528811,7.844842537,0.533476784,0.982857782
8132,0.048116031,8.236193853,0.533531519,0.982857782
13080,-0.054174935,7.765935021,0.53393017,0.982857782
1187,-0.050609931,7.355703792,0.534053851,0.982857782
56626,-0.068833888,7.183406787,0.53427164,0.982857782
12463,0.053839711,7.334084889,0.535503839,0.982857782
9941,0.051745533,7.487120896,0.535627321,0.982857782
46139,-0.050220409,7.474423088,0.53604398,0.982857782
34082,0.053096392,9.546435863,0.536425084,0.982857782
3789,0.054395933,7.677034939,0.536663678,0.982857782
38095,0.067504667,7.197212915,0.536670564,0.982857782
1044,-0.051766878,8.116920172,0.537386974,0.982857782
3308,-0.047258934,7.828409024,0.537458875,0.982857782
17363,-0.062864972,8.828292551,0.537791155,0.982857782
49828,-0.115575283,7.202991223,0.537859813,0.982857782
48435,-0.054369887,8.11373581,0.537936073,0.982857782
33561,-0.049485691,10.109671,0.538194125,0.982857782
20902,-0.058175257,8.904130787,0.539386705,0.982857782
6307,0.064869702,7.815423184,0.539439,0.982857782
28739,0.068029176,11.3477956,0.539468652,0.982857782
35102,0.057907899,7.411797496,0.539732948,0.982857782
44052,0.051569208,7.76380121,0.539972149,0.982857782
38766,-0.047018176,9.062973758,0.540160279,0.982857782
8641,-0.045940156,8.34729894,0.540225802,0.982857782
1697,0.052051871,8.280268175,0.541770111,0.982857782
42267,0.049681545,8.443701378,0.54212621,0.982857782
52368,-0.056466595,9.575018637,0.542518128,0.982857782
965,0.046392097,7.957281613,0.543523937,0.982857782
1456,-0.053619335,7.264741221,0.543811516,0.982857782
24801,0.050983776,11.82418168,0.544083243,0.982857782
36132,0.050532159,7.325318183,0.545173451,0.982857782
10630,0.062596107,7.919945765,0.545449403,0.982857782
52183,-0.052111551,7.48541517,0.545518372,0.982857782
22394,0.059080829,7.280434811,0.545555125,0.982857782
49796,-0.060348168,7.420993682,0.545775601,0.982857782
32863,0.062237545,7.091083595,0.54582234,0.982857782
25598,0.051413801,7.997903234,0.545871345,0.982857782
7666,-0.045116324,8.446775883,0.546499124,0.982857782
4826,0.050320973,8.108950292,0.547448074,0.982857782
43835,0.053149718,7.783780238,0.547594371,0.982857782
57609,0.054375076,7.887652363,0.547834165,0.982857782
18951,0.045630435,8.503847666,0.548047732,0.982857782
1042,0.045640015,8.122887017,0.548202618,0.982857782
28422,0.062754802,7.957670693,0.548246699,0.982857782
1207,-0.052063701,7.794280743,0.548462787,0.982857782
29066,-0.05535646,7.618930385,0.548862921,0.982857782
3906,0.047491028,8.85689012,0.548914039,0.982857782
5968,-0.060414416,7.279882054,0.550593848,0.982857782
38628,-0.04797405,8.00353492,0.550594491,0.982857782
39412,0.060620555,7.976500364,0.550700882,0.982857782
15571,0.051827249,7.812562059,0.55107299,0.982857782
46165,0.046312136,7.616276857,0.551267288,0.982857782
16120,0.055322069,7.36872696,0.551414658,0.982857782
7760,-0.047901941,7.624450812,0.551804755,0.982857782
43115,-0.050285108,7.819984745,0.5522836,0.982857782
52164,0.047984328,7.732209783,0.552359619,0.982857782
49133,0.056896582,7.382369536,0.552364824,0.982857782
38858,0.055381113,7.758944641,0.55247745,0.982857782
40069,0.048137343,7.956723271,0.552915779,0.982857782
39651,-0.069895267,7.154265371,0.553570827,0.982857782
8000,0.051899535,7.308369107,0.553755803,0.982857782
40847,0.044418649,8.153786364,0.553975352,0.982857782
22182,0.05328189,7.678229709,0.554161084,0.982857782
54109,-0.065301398,9.235348715,0.554786725,0.982857782
23910,-0.050399714,7.65767181,0.555046879,0.982857782
28727,0.062296468,8.570352363,0.555095231,0.982857782
51859,-0.050521078,7.585661386,0.555456137,0.982857782
56398,-0.044736617,8.292193185,0.556315927,0.982857782
10221,-0.06876483,8.383424507,0.556934384,0.982857782
51166,0.046013514,8.963251842,0.55733624,0.982857782
28106,0.055316894,8.121165491,0.557707346,0.982857782
10697,-0.04830222,8.163769943,0.557943092,0.982857782
46950,0.067415364,11.36494096,0.558043929,0.982857782
33559,-0.047643106,7.445333001,0.558052788,0.982857782
25075,0.060662142,7.401027456,0.558087973,0.982857782
24835,-0.057875128,13.99197452,0.558088023,0.982857782
34561,-0.067130634,8.80083612,0.558334056,0.982857782
9884,0.051304344,8.973432709,0.558355195,0.982857782
2846,0.047291201,7.42054076,0.558502934,0.982857782
9144,-0.049669689,10.77267564,0.558597141,0.982857782
1050,0.045342179,9.081978139,0.558727538,0.982857782
7667,0.056391072,7.16980076,0.558881824,0.982857782
5849,-0.054395743,8.175259209,0.559194768,0.982857782
25549,0.048238771,8.240827629,0.559370229,0.982857782
34669,-0.057479959,8.6879756,0.559386375,0.982857782
52765,-0.049489982,8.053901855,0.559404092,0.982857782
16430,-0.055375489,7.22371648,0.559737474,0.982857782
15793,-0.052558071,7.89510171,0.559897863,0.982857782
37642,0.141513407,10.21451655,0.560048945,0.982857782
45128,-0.045632532,8.594673189,0.560682091,0.982857782
4103,-0.048422555,7.642115345,0.560798379,0.982857782
4355,0.070608617,7.162139237,0.561657493,0.982857782
30706,-0.049697905,7.490609179,0.561783731,0.982857782
51669,-0.077320995,7.103428737,0.561986721,0.982857782
12799,0.047177054,7.603981962,0.562052554,0.982857782
26961,0.048123979,7.762682323,0.562692777,0.982857782
49676,-0.053233647,7.322789766,0.562948729,0.982857782
4644,-0.056507906,7.303344941,0.563278769,0.982857782
51054,0.046694106,8.66055006,0.563491745,0.982857782
18983,0.047108221,8.06470665,0.563925938,0.982857782
22400,-0.066021419,7.331229429,0.564812756,0.982857782
6205,0.056177366,7.895713089,0.565857591,0.982857782
7381,0.044500612,7.885058401,0.565910012,0.982857782
5186,0.047965337,8.502744766,0.566203919,0.982857782
25658,0.054615607,7.405288166,0.566361551,0.982857782
48634,0.083391858,10.04726357,0.566372085,0.982857782
19827,0.054634445,7.615356885,0.566735448,0.982857782
1141,0.046283058,7.912967862,0.566852924,0.982857782
30155,0.059308971,7.388125499,0.567000559,0.982857782
10367,-0.043049805,8.552557842,0.567263417,0.982857782
55833,-0.049879322,7.353762446,0.567606177,0.982857782
13557,-0.044101772,8.605844943,0.567826682,0.982857782
17078,0.052332106,10.12508276,0.568134176,0.982857782
32705,0.049907111,7.603834085,0.568307554,0.982857782
10230,0.05290453,8.789974246,0.568946276,0.982857782
53962,0.050554841,7.576680647,0.570366595,0.982857782
10948,-0.054374929,7.72909772,0.57040344,0.982857782
45653,-0.05082124,9.212869402,0.57068779,0.982857782
13651,0.047589486,8.494652772,0.571806345,0.982857782
27715,0.062153689,7.122081769,0.571964582,0.982857782
32052,0.050282947,7.339246644,0.572025017,0.982857782
18965,0.051698566,7.669081679,0.57207705,0.982857782
1840,0.051405742,7.757437338,0.572217326,0.982857782
29038,-0.061041337,7.192560922,0.572338729,0.982857782
45939,-0.053568252,8.315167447,0.572495803,0.982857782
56568,0.044386927,9.142704567,0.572687438,0.982857782
2127,-0.048520055,7.678273111,0.57285012,0.982857782
31115,0.056602093,8.153501216,0.572944171,0.982857782
20946,-0.051961915,7.316049633,0.573223833,0.982857782
56453,-0.049935148,7.479523069,0.573279586,0.982857782
35750,-0.047036467,7.523603537,0.573288926,0.982857782
33133,0.069470563,7.734829702,0.573650167,0.982857782
17691,0.071063349,7.124992364,0.57456489,0.982857782
9922,0.04795307,8.017809108,0.575904846,0.982857782
12580,-0.045803479,7.620468504,0.575919334,0.982857782
4097,0.042770159,8.945914315,0.576763452,0.982857782
54497,-0.069098419,7.849070533,0.577157218,0.982857782
38859,0.05224269,8.517012341,0.577510291,0.982857782
38055,-0.068970522,7.609997398,0.578182228,0.982857782
11537,0.050176412,8.783922268,0.578300515,0.982857782
51869,-0.045113061,8.908771331,0.578371357,0.982857782
51557,0.058480646,7.312928642,0.578681376,0.982857782
22713,-0.048545062,7.474805403,0.579041822,0.982857782
38793,-0.042239264,7.979088956,0.579353553,0.982857782
3299,0.042317384,8.768031968,0.579364612,0.982857782
21437,-0.04598537,7.929085223,0.579562492,0.982857782
16294,0.054165399,7.979576352,0.57979241,0.982857782
33227,0.040653272,8.332349232,0.580335983,0.982857782
